"multilabel_id","query","filters","gold_answers","answer","context","exact_match","f1","exact_match_context_scope","f1_context_scope","exact_match_document_id_scope","f1_document_id_scope","exact_match_document_id_and_context_scope","f1_document_id_and_context_scope","gold_contexts","rank","document_ids","gold_document_ids","offsets_in_document","gold_offsets_in_documents","offsets_in_context","gold_offsets_in_contexts","gold_answers_exact_match","gold_answers_f1","gold_documents_id_match","gold_contexts_similarity","type","node","eval_mode","index"
"2d72a828fe2e2f2913f7ff9c89f5db58","who played king theoden in lord of the rings","","['Bernard Hill']","Phil Parsons","in a Motion Picture 2003 The Boys from County Clare John Joe Gothika Phil Parsons The Lord of the Rings: The Return of the King King Théoden Broadcast",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""Bernard Hill - wikipedia Bernard Hill Jump to: navigation, search Bernard Hill Bernard Hill in September 2007 (1944-12-17) 17 December 1944 (age 72) Blackley, Manchester, England Nationality British Education Xaverian College Alma mater Manchester Metropolitan University Occupation Actor Years active 1975--present Spouse(s) Marianne Hill (? -- present) Children Gabriel Hill Bernard Hill (born 17 December 1944) is an English film, stage and television actor. He is known for playing Yosser Hughes, the troubled 'hard man' whose life is falling apart in Alan Bleasdale's groundbreaking 1980s TV drama Boys from the Blackstuff and, more recently, as the Duke of Norfolk in the BBC adaptation of Dame Hilary Mantel's Wolf Hall. He is also known for roles in blockbuster films, including Captain Edward Smith in Titanic, King Théoden in The Lord of the Rings film trilogy and Luther Plunkitt, the Warden of San Quentin Prison in the Clint Eastwood film True Crime. Contents (hide) 1 Early life 2 Career 2.1 Boys from the Blackstuff 2.2 Later roles 3 Personal life 4 Selected stage and screen credits 4.1 Theatre 4.2 Filmography 4.3 Television 5 Video games 6 References and notes 7 External links Early life(edit) Hill was born in Blackley, Manchester. He was""]",2.0,"['d1e045a1b6a32974dff9f7c94fde414f-7']","['bf04361d4a05ed97e9644ecee5fb63e-0']","[{'start': 179, 'end': 191}]","[{'start': 377, 'end': 389}]","[{'start': 69, 'end': 81}]","[{'start': 377, 'end': 389}]","[0]","[0]","[0.0]","[49.33333333333333]","answer","Reader","integrated",1
"2d72a828fe2e2f2913f7ff9c89f5db58","who played king theoden in lord of the rings","","['Bernard Hill']","Hill","drama, A Very Social Secretary. Hill is one of the few actors who have acted in three films that went on to win the Academy Award for Best Picture. He",0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,"[""Bernard Hill - wikipedia Bernard Hill Jump to: navigation, search Bernard Hill Bernard Hill in September 2007 (1944-12-17) 17 December 1944 (age 72) Blackley, Manchester, England Nationality British Education Xaverian College Alma mater Manchester Metropolitan University Occupation Actor Years active 1975--present Spouse(s) Marianne Hill (? -- present) Children Gabriel Hill Bernard Hill (born 17 December 1944) is an English film, stage and television actor. He is known for playing Yosser Hughes, the troubled 'hard man' whose life is falling apart in Alan Bleasdale's groundbreaking 1980s TV drama Boys from the Blackstuff and, more recently, as the Duke of Norfolk in the BBC adaptation of Dame Hilary Mantel's Wolf Hall. He is also known for roles in blockbuster films, including Captain Edward Smith in Titanic, King Théoden in The Lord of the Rings film trilogy and Luther Plunkitt, the Warden of San Quentin Prison in the Clint Eastwood film True Crime. Contents (hide) 1 Early life 2 Career 2.1 Boys from the Blackstuff 2.2 Later roles 3 Personal life 4 Selected stage and screen credits 4.1 Theatre 4.2 Filmography 4.3 Television 5 Video games 6 References and notes 7 External links Early life(edit) Hill was born in Blackley, Manchester. He was""]",3.0,"['441cdb5cf77c65121694f29134331c86-4']","['bf04361d4a05ed97e9644ecee5fb63e-0']","[{'start': 32, 'end': 36}]","[{'start': 377, 'end': 389}]","[{'start': 32, 'end': 36}]","[{'start': 377, 'end': 389}]","[0]","[0.6666666666666666]","[0.0]","[47.333333333333336]","answer","Reader","integrated",2
"2d72a828fe2e2f2913f7ff9c89f5db58","who played king theoden in lord of the rings","","['Bernard Hill']","Luther Plunkitt"," in Titanic, King Théoden in The Lord of the Rings film trilogy and Luther Plunkitt, the Warden of San Quentin Prison in the Clint Eastwood film True ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""Bernard Hill - wikipedia Bernard Hill Jump to: navigation, search Bernard Hill Bernard Hill in September 2007 (1944-12-17) 17 December 1944 (age 72) Blackley, Manchester, England Nationality British Education Xaverian College Alma mater Manchester Metropolitan University Occupation Actor Years active 1975--present Spouse(s) Marianne Hill (? -- present) Children Gabriel Hill Bernard Hill (born 17 December 1944) is an English film, stage and television actor. He is known for playing Yosser Hughes, the troubled 'hard man' whose life is falling apart in Alan Bleasdale's groundbreaking 1980s TV drama Boys from the Blackstuff and, more recently, as the Duke of Norfolk in the BBC adaptation of Dame Hilary Mantel's Wolf Hall. He is also known for roles in blockbuster films, including Captain Edward Smith in Titanic, King Théoden in The Lord of the Rings film trilogy and Luther Plunkitt, the Warden of San Quentin Prison in the Clint Eastwood film True Crime. Contents (hide) 1 Early life 2 Career 2.1 Boys from the Blackstuff 2.2 Later roles 3 Personal life 4 Selected stage and screen credits 4.1 Theatre 4.2 Filmography 4.3 Television 5 Video games 6 References and notes 7 External links Early life(edit) Hill was born in Blackley, Manchester. He was""]",4.0,"['bf04361d4a05ed97e9644ecee5fb63e-0']","['bf04361d4a05ed97e9644ecee5fb63e-0']","[{'start': 875, 'end': 890}]","[{'start': 377, 'end': 389}]","[{'start': 68, 'end': 83}]","[{'start': 377, 'end': 389}]","[0]","[0]","[1.0]","[100.0]","answer","Reader","integrated",3
"6ef366ada376a1544811db9a13946a17","when did world war one begin and end","","['28 July 1914 to 11 November 1918', 'lasted from 28 July 1914 to 11 November 1918']","28 July 1914 to 11 November 1918","s, was a global war originating in Europe that lasted from 28 July 1914 to 11 November 1918. More than 70 million military personnel, including 60 mil",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""also known as the First World War, the Great War, or the War to End All Wars, was a global war originating in Europe that lasted from 28 July 1914 to 11 November 1918. More than 70 million military personnel, including 60 million Europeans, were mobilised in one of the largest wars in history. Over nine million combatants and seven million civilians died as a result of the war (including the victims of a number of genocides), a casualty rate exacerbated by the belligerents' technological and industrial sophistication, and the tactical stalemate caused by gruelling trench warfare. It was one of the deadliest conflicts in history and precipitated major political change, including the Revolutions of 1917--1923 in many of the nations involved. Unresolved rivalries at the end of the conflict contributed to the start of the Second World War twenty-one years later. The war drew in all the world's economic great powers, assembled in two opposing alliances: the Allies (based on the Triple Entente of the Russian Empire, the French Third Republic, and the United Kingdom of Great Britain and Ireland) versus the Central Powers of Germany and Austria-Hungary. Although Italy was a member of the Triple Alliance alongside Germany"", ""also known as the First World War, the Great War, or the War to End All Wars, was a global war originating in Europe that lasted from 28 July 1914 to 11 November 1918. More than 70 million military personnel, including 60 million Europeans, were mobilised in one of the largest wars in history. Over nine million combatants and seven million civilians died as a result of the war (including the victims of a number of genocides), a casualty rate exacerbated by the belligerents' technological and industrial sophistication, and the tactical stalemate caused by gruelling trench warfare. It was one of the deadliest conflicts in history and precipitated major political change, including the Revolutions of 1917--1923 in many of the nations involved. Unresolved rivalries at the end of the conflict contributed to the start of the Second World War twenty-one years later. The war drew in all the world's economic great powers, assembled in two opposing alliances: the Allies (based on the Triple Entente of the Russian Empire, the French Third Republic, and the United Kingdom of Great Britain and Ireland) versus the Central Powers of Germany and Austria-Hungary. Although Italy was a member of the Triple Alliance alongside Germany""]",1.0,"['81300ffe2be3206187f0f28f2753e394-3']","['81300ffe2be3206187f0f28f2753e394-3', '81300ffe2be3206187f0f28f2753e394-3']","[{'start': 134, 'end': 166}]","[{'start': 134, 'end': 166}, {'start': 122, 'end': 166}]","[{'start': 59, 'end': 91}]","[{'start': 134, 'end': 166}, {'start': 122, 'end': 166}]","[1, 0]","[1.0, 0.8750000000000001]","[1.0, 1.0]","[100.0, 100.0]","answer","Reader","integrated",0
"6ef366ada376a1544811db9a13946a17","when did world war one begin and end","","['28 July 1914 to 11 November 1918', 'lasted from 28 July 1914 to 11 November 1918']","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""also known as the First World War, the Great War, or the War to End All Wars, was a global war originating in Europe that lasted from 28 July 1914 to 11 November 1918. More than 70 million military personnel, including 60 million Europeans, were mobilised in one of the largest wars in history. Over nine million combatants and seven million civilians died as a result of the war (including the victims of a number of genocides), a casualty rate exacerbated by the belligerents' technological and industrial sophistication, and the tactical stalemate caused by gruelling trench warfare. It was one of the deadliest conflicts in history and precipitated major political change, including the Revolutions of 1917--1923 in many of the nations involved. Unresolved rivalries at the end of the conflict contributed to the start of the Second World War twenty-one years later. The war drew in all the world's economic great powers, assembled in two opposing alliances: the Allies (based on the Triple Entente of the Russian Empire, the French Third Republic, and the United Kingdom of Great Britain and Ireland) versus the Central Powers of Germany and Austria-Hungary. Although Italy was a member of the Triple Alliance alongside Germany"", ""also known as the First World War, the Great War, or the War to End All Wars, was a global war originating in Europe that lasted from 28 July 1914 to 11 November 1918. More than 70 million military personnel, including 60 million Europeans, were mobilised in one of the largest wars in history. Over nine million combatants and seven million civilians died as a result of the war (including the victims of a number of genocides), a casualty rate exacerbated by the belligerents' technological and industrial sophistication, and the tactical stalemate caused by gruelling trench warfare. It was one of the deadliest conflicts in history and precipitated major political change, including the Revolutions of 1917--1923 in many of the nations involved. Unresolved rivalries at the end of the conflict contributed to the start of the Second World War twenty-one years later. The war drew in all the world's economic great powers, assembled in two opposing alliances: the Allies (based on the Triple Entente of the Russian Empire, the French Third Republic, and the United Kingdom of Great Britain and Ireland) versus the Central Powers of Germany and Austria-Hungary. Although Italy was a member of the Triple Alliance alongside Germany""]",2.0,"","['81300ffe2be3206187f0f28f2753e394-3', '81300ffe2be3206187f0f28f2753e394-3']","[{'start': 0, 'end': 0}]","[{'start': 134, 'end': 166}, {'start': 122, 'end': 166}]","[{'start': 0, 'end': 0}]","[{'start': 134, 'end': 166}, {'start': 122, 'end': 166}]","[0, 0]","[0, 0]","[0.0, 0.0]","[0.0, 0.0]","answer","Reader","integrated",1
"6ef366ada376a1544811db9a13946a17","when did world war one begin and end","","['28 July 1914 to 11 November 1918', 'lasted from 28 July 1914 to 11 November 1918']","1 July 2013"," (4 October 2010). ``Why Did World War I Just End?''. Time. Retrieved 1 July 2013. World War I ended over the weekend. Germany made its final reparati",0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,"[""also known as the First World War, the Great War, or the War to End All Wars, was a global war originating in Europe that lasted from 28 July 1914 to 11 November 1918. More than 70 million military personnel, including 60 million Europeans, were mobilised in one of the largest wars in history. Over nine million combatants and seven million civilians died as a result of the war (including the victims of a number of genocides), a casualty rate exacerbated by the belligerents' technological and industrial sophistication, and the tactical stalemate caused by gruelling trench warfare. It was one of the deadliest conflicts in history and precipitated major political change, including the Revolutions of 1917--1923 in many of the nations involved. Unresolved rivalries at the end of the conflict contributed to the start of the Second World War twenty-one years later. The war drew in all the world's economic great powers, assembled in two opposing alliances: the Allies (based on the Triple Entente of the Russian Empire, the French Third Republic, and the United Kingdom of Great Britain and Ireland) versus the Central Powers of Germany and Austria-Hungary. Although Italy was a member of the Triple Alliance alongside Germany"", ""also known as the First World War, the Great War, or the War to End All Wars, was a global war originating in Europe that lasted from 28 July 1914 to 11 November 1918. More than 70 million military personnel, including 60 million Europeans, were mobilised in one of the largest wars in history. Over nine million combatants and seven million civilians died as a result of the war (including the victims of a number of genocides), a casualty rate exacerbated by the belligerents' technological and industrial sophistication, and the tactical stalemate caused by gruelling trench warfare. It was one of the deadliest conflicts in history and precipitated major political change, including the Revolutions of 1917--1923 in many of the nations involved. Unresolved rivalries at the end of the conflict contributed to the start of the Second World War twenty-one years later. The war drew in all the world's economic great powers, assembled in two opposing alliances: the Allies (based on the Triple Entente of the Russian Empire, the French Third Republic, and the United Kingdom of Great Britain and Ireland) versus the Central Powers of Germany and Austria-Hungary. Although Italy was a member of the Triple Alliance alongside Germany""]",3.0,"['12e4576c0af8551897e86e369bcffa9d-152']","['81300ffe2be3206187f0f28f2753e394-3', '81300ffe2be3206187f0f28f2753e394-3']","[{'start': 269, 'end': 280}]","[{'start': 134, 'end': 166}, {'start': 122, 'end': 166}]","[{'start': 70, 'end': 81}]","[{'start': 134, 'end': 166}, {'start': 122, 'end': 166}]","[0, 0]","[0.2, 0.16666666666666666]","[0.0, 0.0]","[43.624161073825505, 43.624161073825505]","answer","Reader","integrated",2
"6ef366ada376a1544811db9a13946a17","when did world war one begin and end","","['28 July 1914 to 11 November 1918', 'lasted from 28 July 1914 to 11 November 1918']","Germany paid off the final amount of reparations imposed on it by the Allies"," ^ World War I officially ended when Germany paid off the final amount of reparations imposed on it by the Allies. References Jump up ^ ``British Army",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""also known as the First World War, the Great War, or the War to End All Wars, was a global war originating in Europe that lasted from 28 July 1914 to 11 November 1918. More than 70 million military personnel, including 60 million Europeans, were mobilised in one of the largest wars in history. Over nine million combatants and seven million civilians died as a result of the war (including the victims of a number of genocides), a casualty rate exacerbated by the belligerents' technological and industrial sophistication, and the tactical stalemate caused by gruelling trench warfare. It was one of the deadliest conflicts in history and precipitated major political change, including the Revolutions of 1917--1923 in many of the nations involved. Unresolved rivalries at the end of the conflict contributed to the start of the Second World War twenty-one years later. The war drew in all the world's economic great powers, assembled in two opposing alliances: the Allies (based on the Triple Entente of the Russian Empire, the French Third Republic, and the United Kingdom of Great Britain and Ireland) versus the Central Powers of Germany and Austria-Hungary. Although Italy was a member of the Triple Alliance alongside Germany"", ""also known as the First World War, the Great War, or the War to End All Wars, was a global war originating in Europe that lasted from 28 July 1914 to 11 November 1918. More than 70 million military personnel, including 60 million Europeans, were mobilised in one of the largest wars in history. Over nine million combatants and seven million civilians died as a result of the war (including the victims of a number of genocides), a casualty rate exacerbated by the belligerents' technological and industrial sophistication, and the tactical stalemate caused by gruelling trench warfare. It was one of the deadliest conflicts in history and precipitated major political change, including the Revolutions of 1917--1923 in many of the nations involved. Unresolved rivalries at the end of the conflict contributed to the start of the Second World War twenty-one years later. The war drew in all the world's economic great powers, assembled in two opposing alliances: the Allies (based on the Triple Entente of the Russian Empire, the French Third Republic, and the United Kingdom of Great Britain and Ireland) versus the Central Powers of Germany and Austria-Hungary. Although Italy was a member of the Triple Alliance alongside Germany""]",4.0,"['c768285c6982270c42166999587d6366-124']","['81300ffe2be3206187f0f28f2753e394-3', '81300ffe2be3206187f0f28f2753e394-3']","[{'start': 669, 'end': 745}]","[{'start': 134, 'end': 166}, {'start': 122, 'end': 166}]","[{'start': 37, 'end': 113}]","[{'start': 134, 'end': 166}, {'start': 122, 'end': 166}]","[0, 0]","[0, 0]","[0.0, 0.0]","[44.29530201342282, 44.29530201342282]","answer","Reader","integrated",3
"2491c268fb43dc3fdbbffa0c161dd9e5","how many episodes of touching evil are there","","['16']","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Touching Evil - wikipedia Touching Evil Jump to: navigation, search For the U.S. remake, see Touching Evil (U.S. TV series). Touching Evil DVD cover Genre Crime drama Created by Paul Abbott Starring Robson Green Nicola Walker Michael Feast Adam Kotz Andrew Scarborough Shaun Dingwall Country of origin United Kingdom Original language(s) English No. of series No. of episodes 16 Production Running time 50 minutes Release Original network ITV Picture format 4:3 Original release 29 April 1997 -- 6 June 1999 Touching Evil is a British television drama serial, which began airing in 1997. It was produced by United Productions for Anglia Television, and screened on the ITV network. The first season consists of six 50 minute (one-hour with advertisements) episodes. It was created by Paul Abbott, and written by Abbott with Russell T Davies. The serial was very popular, and led to two sequel serials in 1998 and 1999, although these were not written by Abbott or Davies. The first episode aired on 29 April 1997. The last episode of the series aired on 6 June 1999, after 16 episodes and 3 seasons. The star of the series is Robson Green, playing a police officer D.C.I. Dave Creegan. Touching Evil']",1.0,"","['9729220e0fb8cf158f8690a3643100ea-0']","[{'start': 0, 'end': 0}]","[{'start': 1073, 'end': 1075}]","[{'start': 0, 'end': 0}]","[{'start': 1073, 'end': 1075}]","[0]","[0]","[0.0]","[0.0]","answer","Reader","integrated",0
"2491c268fb43dc3fdbbffa0c161dd9e5","how many episodes of touching evil are there","","['16']","16","United Kingdom Original language(s) English No. of series No. of episodes 16 Production Running time 50 minutes Release Original network ITV Picture f",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['Touching Evil - wikipedia Touching Evil Jump to: navigation, search For the U.S. remake, see Touching Evil (U.S. TV series). Touching Evil DVD cover Genre Crime drama Created by Paul Abbott Starring Robson Green Nicola Walker Michael Feast Adam Kotz Andrew Scarborough Shaun Dingwall Country of origin United Kingdom Original language(s) English No. of series No. of episodes 16 Production Running time 50 minutes Release Original network ITV Picture format 4:3 Original release 29 April 1997 -- 6 June 1999 Touching Evil is a British television drama serial, which began airing in 1997. It was produced by United Productions for Anglia Television, and screened on the ITV network. The first season consists of six 50 minute (one-hour with advertisements) episodes. It was created by Paul Abbott, and written by Abbott with Russell T Davies. The serial was very popular, and led to two sequel serials in 1998 and 1999, although these were not written by Abbott or Davies. The first episode aired on 29 April 1997. The last episode of the series aired on 6 June 1999, after 16 episodes and 3 seasons. The star of the series is Robson Green, playing a police officer D.C.I. Dave Creegan. Touching Evil']",2.0,"['9729220e0fb8cf158f8690a3643100ea-0']","['9729220e0fb8cf158f8690a3643100ea-0']","[{'start': 376, 'end': 378}]","[{'start': 1073, 'end': 1075}]","[{'start': 74, 'end': 76}]","[{'start': 1073, 'end': 1075}]","[1]","[1.0]","[1.0]","[100.0]","answer","Reader","integrated",1
"2491c268fb43dc3fdbbffa0c161dd9e5","how many episodes of touching evil are there","","['16']","16","29 April 1997. The last episode of the series aired on 6 June 1999, after 16 episodes and 3 seasons. The star of the series is Robson Green, playing a",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['Touching Evil - wikipedia Touching Evil Jump to: navigation, search For the U.S. remake, see Touching Evil (U.S. TV series). Touching Evil DVD cover Genre Crime drama Created by Paul Abbott Starring Robson Green Nicola Walker Michael Feast Adam Kotz Andrew Scarborough Shaun Dingwall Country of origin United Kingdom Original language(s) English No. of series No. of episodes 16 Production Running time 50 minutes Release Original network ITV Picture format 4:3 Original release 29 April 1997 -- 6 June 1999 Touching Evil is a British television drama serial, which began airing in 1997. It was produced by United Productions for Anglia Television, and screened on the ITV network. The first season consists of six 50 minute (one-hour with advertisements) episodes. It was created by Paul Abbott, and written by Abbott with Russell T Davies. The serial was very popular, and led to two sequel serials in 1998 and 1999, although these were not written by Abbott or Davies. The first episode aired on 29 April 1997. The last episode of the series aired on 6 June 1999, after 16 episodes and 3 seasons. The star of the series is Robson Green, playing a police officer D.C.I. Dave Creegan. Touching Evil']",3.0,"['9729220e0fb8cf158f8690a3643100ea-0']","['9729220e0fb8cf158f8690a3643100ea-0']","[{'start': 1073, 'end': 1075}]","[{'start': 1073, 'end': 1075}]","[{'start': 74, 'end': 76}]","[{'start': 1073, 'end': 1075}]","[1]","[1.0]","[1.0]","[100.0]","answer","Reader","integrated",2
"2491c268fb43dc3fdbbffa0c161dd9e5","how many episodes of touching evil are there","","['16']","two","i.; Similitude ii.); in Rev. iii. 5, xiii. 8, xvii. 8, xx. 12-15, where ``two Books'' are spoken of as being ``opened before the throne, the Book of L",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Touching Evil - wikipedia Touching Evil Jump to: navigation, search For the U.S. remake, see Touching Evil (U.S. TV series). Touching Evil DVD cover Genre Crime drama Created by Paul Abbott Starring Robson Green Nicola Walker Michael Feast Adam Kotz Andrew Scarborough Shaun Dingwall Country of origin United Kingdom Original language(s) English No. of series No. of episodes 16 Production Running time 50 minutes Release Original network ITV Picture format 4:3 Original release 29 April 1997 -- 6 June 1999 Touching Evil is a British television drama serial, which began airing in 1997. It was produced by United Productions for Anglia Television, and screened on the ITV network. The first season consists of six 50 minute (one-hour with advertisements) episodes. It was created by Paul Abbott, and written by Abbott with Russell T Davies. The serial was very popular, and led to two sequel serials in 1998 and 1999, although these were not written by Abbott or Davies. The first episode aired on 29 April 1997. The last episode of the series aired on 6 June 1999, after 16 episodes and 3 seasons. The star of the series is Robson Green, playing a police officer D.C.I. Dave Creegan. Touching Evil']",4.0,"['fcfe96ddea6611b56ffaeda010d3a111-2']","['9729220e0fb8cf158f8690a3643100ea-0']","[{'start': 798, 'end': 801}]","[{'start': 1073, 'end': 1075}]","[{'start': 74, 'end': 77}]","[{'start': 1073, 'end': 1075}]","[0]","[0]","[0.0]","[40.0]","answer","Reader","integrated",3
"d13611db9296621d7ec5d8882f998eae","who told the story of the prodigal son","","['Jesus Christ']","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""Parable of the Prodigal Son - wikipedia Parable of the Prodigal Son Jump to: navigation, search ``Prodigal son'' redirects here. For other uses, see The Prodigal Son (disambiguation). ``The Return of the Prodigal Son'' redirects here. For the painting by Rembrandt, see The Return of the Prodigal Son (Rembrandt). For Egyptian film by Youssef Chahine, see The Return of the Prodigal Son (film). The Return of the Prodigal Son (1773) by Pompeo Batoni The Parable of the Prodigal Son (also known as the Two Brothers, Lost Son, Loving Father, or Lovesick Father) is one of the parables of Jesus and appears in Luke 15:11--32. Jesus Christ shares it with his disciples, the Pharisees and others. In the story, a father has two sons. The younger son asks for his inheritance and, after wasting his fortune (the word prodigal means ``wastefully extravagant''), becomes destitute. He returns home with the intention of begging his father to be made one of his hired servants, expecting his relationship with his father is likely severed. The father welcomes him back and celebrates his return. The older son refuses to participate. The father reminds the older son that one day he will inherit everything, and that""]",1.0,"","['2ffddab2a4fd814b5791d6ba6375a2b-0']","[{'start': 0, 'end': 0}]","[{'start': 623, 'end': 635}]","[{'start': 0, 'end': 0}]","[{'start': 623, 'end': 635}]","[0]","[0]","[0.0]","[0.0]","answer","Reader","integrated",0
"d13611db9296621d7ec5d8882f998eae","who told the story of the prodigal son","","['Jesus Christ']","Reverend Robert Wilkins"," their prodigal son''). Oblique adaptations include that by the Reverend Robert Wilkins, who told the story of this parable in the song ``Prodigal Son",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""Parable of the Prodigal Son - wikipedia Parable of the Prodigal Son Jump to: navigation, search ``Prodigal son'' redirects here. For other uses, see The Prodigal Son (disambiguation). ``The Return of the Prodigal Son'' redirects here. For the painting by Rembrandt, see The Return of the Prodigal Son (Rembrandt). For Egyptian film by Youssef Chahine, see The Return of the Prodigal Son (film). The Return of the Prodigal Son (1773) by Pompeo Batoni The Parable of the Prodigal Son (also known as the Two Brothers, Lost Son, Loving Father, or Lovesick Father) is one of the parables of Jesus and appears in Luke 15:11--32. Jesus Christ shares it with his disciples, the Pharisees and others. In the story, a father has two sons. The younger son asks for his inheritance and, after wasting his fortune (the word prodigal means ``wastefully extravagant''), becomes destitute. He returns home with the intention of begging his father to be made one of his hired servants, expecting his relationship with his father is likely severed. The father welcomes him back and celebrates his return. The older son refuses to participate. The father reminds the older son that one day he will inherit everything, and that""]",2.0,"['da3eee1d132285c5e339b309516a0470-8']","['2ffddab2a4fd814b5791d6ba6375a2b-0']","[{'start': 530, 'end': 553}]","[{'start': 623, 'end': 635}]","[{'start': 64, 'end': 87}]","[{'start': 623, 'end': 635}]","[0]","[0]","[0.0]","[51.67785234899329]","answer","Reader","integrated",1
"d13611db9296621d7ec5d8882f998eae","who told the story of the prodigal son","","['Jesus Christ']","Pompeo Batoni","of the Prodigal Son (film). The Return of the Prodigal Son (1773) by Pompeo Batoni The Parable of the Prodigal Son (also known as the Two Brothers, Lo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""Parable of the Prodigal Son - wikipedia Parable of the Prodigal Son Jump to: navigation, search ``Prodigal son'' redirects here. For other uses, see The Prodigal Son (disambiguation). ``The Return of the Prodigal Son'' redirects here. For the painting by Rembrandt, see The Return of the Prodigal Son (Rembrandt). For Egyptian film by Youssef Chahine, see The Return of the Prodigal Son (film). The Return of the Prodigal Son (1773) by Pompeo Batoni The Parable of the Prodigal Son (also known as the Two Brothers, Lost Son, Loving Father, or Lovesick Father) is one of the parables of Jesus and appears in Luke 15:11--32. Jesus Christ shares it with his disciples, the Pharisees and others. In the story, a father has two sons. The younger son asks for his inheritance and, after wasting his fortune (the word prodigal means ``wastefully extravagant''), becomes destitute. He returns home with the intention of begging his father to be made one of his hired servants, expecting his relationship with his father is likely severed. The father welcomes him back and celebrates his return. The older son refuses to participate. The father reminds the older son that one day he will inherit everything, and that""]",3.0,"['2ffddab2a4fd814b5791d6ba6375a2b-0']","['2ffddab2a4fd814b5791d6ba6375a2b-0']","[{'start': 436, 'end': 449}]","[{'start': 623, 'end': 635}]","[{'start': 69, 'end': 82}]","[{'start': 623, 'end': 635}]","[0]","[0]","[1.0]","[100.0]","answer","Reader","integrated",2
"d13611db9296621d7ec5d8882f998eae","who told the story of the prodigal son","","['Jesus Christ']","Henri Nouwen"," Paris) Another literary tribute to this parable is Dutch theologian Henri Nouwen's 1992 book, The Return of the Prodigal Son: A Story of Homecoming, ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""Parable of the Prodigal Son - wikipedia Parable of the Prodigal Son Jump to: navigation, search ``Prodigal son'' redirects here. For other uses, see The Prodigal Son (disambiguation). ``The Return of the Prodigal Son'' redirects here. For the painting by Rembrandt, see The Return of the Prodigal Son (Rembrandt). For Egyptian film by Youssef Chahine, see The Return of the Prodigal Son (film). The Return of the Prodigal Son (1773) by Pompeo Batoni The Parable of the Prodigal Son (also known as the Two Brothers, Lost Son, Loving Father, or Lovesick Father) is one of the parables of Jesus and appears in Luke 15:11--32. Jesus Christ shares it with his disciples, the Pharisees and others. In the story, a father has two sons. The younger son asks for his inheritance and, after wasting his fortune (the word prodigal means ``wastefully extravagant''), becomes destitute. He returns home with the intention of begging his father to be made one of his hired servants, expecting his relationship with his father is likely severed. The father welcomes him back and celebrates his return. The older son refuses to participate. The father reminds the older son that one day he will inherit everything, and that""]",4.0,"['308e86d944b1e56245673b4875ac82d4-11']","['2ffddab2a4fd814b5791d6ba6375a2b-0']","[{'start': 425, 'end': 437}]","[{'start': 623, 'end': 635}]","[{'start': 69, 'end': 81}]","[{'start': 623, 'end': 635}]","[0]","[0]","[0.0]","[53.37837837837838]","answer","Reader","integrated",3
